price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,sqft_above,sqft_basement,city,country
850000,3,2.5,3230,2,0,2,2430,800,Seattle,USA
1015000,3,3.25,3620,2,0,0,2730,890,Seattle,USA
1100000,4,3.75,5070,2,0,0,5070,0,Redmond,USA
240000,3,1.75,1570,1,0,0,1570,0,Burien,USA
198000,4,1.75,2080,1,0,0,1050,1030,Auburn,USA
565000,4,2.5,2230,1,0,0,1430,800,Redmond,USA
1195000,5,3,3420,2,0,0,2540,880,Mercer Island,USA
340000,8,2.75,2790,1,0,0,1470,1320,Shoreline,USA
815000,4,2.5,3150,2,0,0,3150,0,Kirkland,USA
1875000,4,3.25,3930,2,0,0,3930,0,Bellevue,USA
588000,5,3,2190,2,0,0,1490,700,Seattle,USA
280500,4,2.5,1890,2,0,0,1890,0,Auburn,USA
390000,4,2,1900,1,0,0,1900,0,Kent,USA
509000,2,1.5,1930,2,0,0,1930,0,Bellevue,USA
490600,3,2.5,3316,2,0,0,3316,0,Federal Way,USA
650000,3,1.5,1380,1,0,0,1380,0,Mercer Island,USA
715000,3,4,2080,3,0,4,2080,0,Seattle,USA
529950,3,1,1240,1.5,0,0,1240,0,Seattle,USA
265000,3,1,1020,1,0,0,1020,0,Renton,USA
1755000,3,2,2360,2,0,0,2360,0,Seattle,USA
1140000,3,2.5,2780,1.5,0,1,2110,670,Sammamish,USA
610000,3,2,2300,1,0,0,1430,870,Bellevue,USA
554729,4,2.5,2020,2,0,0,1730,290,Seattle,USA
395000,5,1.75,1840,1,0,2,1360,480,Burien,USA
341000,3,1,1390,1.5,0,0,1390,0,Seattle,USA
264500,4,2.25,2060,1,0,0,1200,860,Federal Way,USA
395000,4,2.75,2640,1.5,0,0,2640,0,Kent,USA
640000,3,2.25,1980,1,0,0,1980,0,Bellevue,USA
430000,3,1.5,1810,1,0,0,1030,780,Seattle,USA
410000,4,2.5,1700,1,0,0,1700,0,Kirkland,USA
220000,4,1,1200,1.5,0,0,1200,0,Seattle,USA
1625000,4,3.25,2980,2,0,0,2150,830,Seattle,USA
405500,2,2.75,1350,2,0,0,1120,230,Seattle,USA
633000,4,2.5,2360,1,0,3,1980,380,Seattle,USA
295950,2,1,1190,1,0,0,1190,0,Shoreline,USA
1042031,4,5,4110,2,0,0,4110,0,Bellevue,USA
605000,4,2.5,2800,1,0,0,1420,1380,Bellevue,USA
255000,2,1.5,920,2,0,0,920,0,Seattle,USA
474000,3,1.75,1530,2,0,0,1530,0,Redmond,USA
370000,2,1,860,1,0,0,860,0,Seattle,USA
288000,3,2.5,1520,2,0,0,1520,0,Maple Valley,USA
100000,2,0.75,660,1,0,0,660,0,Kent,USA
1150000,5,2.5,3580,2,0,0,3580,0,Kirkland,USA
600000,5,2.25,3000,2,0,0,3000,0,Redmond,USA
515000,5,3.25,2740,1,0,0,1390,1350,Bothell,USA
345000,4,2.5,2040,2,0,0,2040,0,Burien,USA
975000,6,2.75,2520,2,1,4,2520,0,Seattle,USA
850000,3,2,2470,2,0,0,2470,0,Mercer Island,USA
439990,3,2.5,1930,2,0,0,1300,630,Seattle,USA
554950,3,2.5,2950,2,0,0,2950,0,Renton,USA
605000,3,2.5,2610,2,0,0,2610,0,Snoqualmie,USA
609000,3,1.75,1630,3,0,0,1630,0,Seattle,USA
425000,3,1.5,1400,3,0,0,1400,0,Seattle,USA
399900,2,1.75,1410,1.5,0,0,900,510,Issaquah,USA
1025000,4,3.5,4370,2,0,0,4370,0,Renton,USA
2351956,4,4.25,5010,2,0,1,4000,1010,Mercer Island,USA
519995,4,3,2590,2,0,0,2590,0,Renton,USA
625000,3,1.5,1300,1,0,0,1300,0,Kirkland,USA
600000,3,2.5,2320,2,0,0,2320,0,Issaquah,USA
1200000,4,2.5,2700,2,0,0,2700,0,Seattle,USA
1738000,4,2.25,2920,2,0,0,2260,660,Seattle,USA
671000,4,3,3130,1.5,0,0,1750,1380,Seattle,USA
459500,3,1.75,1470,1,0,0,1030,440,Seattle,USA
499000,3,2.5,1540,3,0,0,1390,150,Seattle,USA
1280000,4,2.5,3160,1.5,0,4,2020,1140,Seattle,USA
395000,3,1.75,1480,1,0,0,1480,0,Kirkland,USA
861990,5,2.75,3595,2,0,0,3595,0,Redmond,USA
382500,2,1,1190,1,0,0,1190,0,Seattle,USA
404950,4,2.25,2340,1,0,0,2340,0,Auburn,USA
530000,3,1.75,1320,1,0,0,870,450,Seattle,USA
195000,2,1,1190,1,0,0,1190,0,Issaquah,USA
747500,4,2.25,2350,2,0,0,2350,0,Kenmore,USA
199990,3,1,1100,1,0,0,1100,0,Federal Way,USA
548800,4,1,1660,1.5,0,0,1260,400,Seattle,USA
870000,4,3,3040,1.5,0,0,2680,360,Sammamish,USA
588000,3,2,1860,2,0,0,1860,0,Seattle,USA
775000,4,3.25,4100,2,0,0,2500,1600,Woodinville,USA
670000,6,3,4050,2,0,0,2620,1430,Issaquah,USA
445000,2,2,1240,2,0,0,1240,0,Seattle,USA
300000,4,3,2200,1,0,0,2200,0,Renton,USA
480000,3,2.25,1680,1,0,0,1130,550,Bellevue,USA
300000,3,1,930,1.5,0,0,930,0,Seattle,USA
360000,3,1.5,1800,2,0,0,1800,0,Tukwila,USA
527000,6,3.5,3000,1,0,0,1500,1500,Seattle,USA
875000,3,1.5,1820,1,0,0,1820,0,Bellevue,USA
266000,4,2.25,1995,2,0,0,1995,0,Federal Way,USA
866000,4,3.25,3990,2,0,0,3990,0,Redmond,USA
335950,2,1.5,800,1,0,0,800,0,Seattle,USA
215000,3,1,960,1,0,0,960,0,Federal Way,USA
481000,4,2.5,2286,2,0,0,2286,0,Renton,USA
320000,3,1.75,2220,1,0,0,1270,950,Kenmore,USA
295000,3,1.75,1940,1.5,0,0,1940,0,Enumclaw,USA
295000,3,1.5,1640,2,0,0,1640,0,Seattle,USA
320000,3,1,1120,1,0,0,1120,0,Woodinville,USA
780000,4,2,2600,1,0,2,1400,1200,Seattle,USA
437500,3,2,1490,2,0,0,1490,0,Seattle,USA
443000,5,1.75,1650,1.5,0,0,1650,0,Seattle,USA
575000,4,2.5,2400,2,0,0,2400,0,Sammamish,USA
245000,2,1,1500,1,0,0,1190,310,Seattle,USA
450000,3,2.5,1990,2,0,0,1990,0,Kenmore,USA
536000,2,1.5,1130,2,0,0,1030,100,Seattle,USA
685000,3,3.25,2030,2,0,0,2030,0,Redmond,USA
373000,4,1.75,1590,2,0,0,1590,0,Shoreline,USA
450000,3,1.75,1480,1,0,0,1480,0,Redmond,USA
645000,4,2.5,2690,2,0,0,2690,0,Sammamish,USA
1275000,3,2.5,3870,2,0,3,3870,0,Bellevue,USA
230000,3,1,1390,1,0,0,1390,0,Renton,USA
593000,3,2.75,1830,2,0,0,1690,140,Issaquah,USA
558000,2,2,1580,1,0,0,790,790,Seattle,USA
538250,3,2.25,2590,2,0,3,2590,0,Des Moines,USA
475000,5,2.5,2510,1,0,0,1490,1020,Kirkland,USA
209950,3,1.5,1180,1,0,0,1180,0,Auburn,USA
410000,3,2.25,1450,2,0,0,1450,0,Sammamish,USA
1636000,3,2.5,3110,2,0,1,2550,560,Seattle,USA
670000,5,2.5,2860,2,0,0,2860,0,Snoqualmie,USA
821000,3,2.75,2760,1,0,0,1690,1070,Mercer Island,USA
665000,5,2,2800,1,0,0,1400,1400,Kirkland,USA
339000,3,2.5,1450,2,0,0,1450,0,Snoqualmie,USA
631500,4,2,2530,1.5,0,0,1910,620,Seattle,USA
570000,3,2,1640,1,0,3,820,820,Seattle,USA
437000,3,1.75,2220,1,0,0,2220,0,Woodinville,USA
542500,3,2.5,2040,2,0,0,2040,0,Redmond,USA
229500,3,1,1230,1,0,0,1230,0,Auburn,USA
170500,2,1,1060,1,0,0,820,240,Renton,USA
391500,3,2.5,1920,2,0,0,1920,0,North Bend,USA
296475,3,2.5,1520,2,0,0,1520,0,Maple Valley,USA
1450000,4,3.25,3770,2,0,0,2710,1060,Seattle,USA
888550,3,2.5,3540,2,0,0,3540,0,Redmond,USA
1360000,4,3,5430,2,0,0,5430,0,Redmond,USA
328000,3,2,2250,1.5,0,0,2250,0,Auburn,USA
300000,4,2.5,2090,2,0,0,2090,0,Kent,USA
500000,3,2.5,1720,2,0,0,1720,0,Seattle,USA
494815,3,2.5,1910,2,0,0,1910,0,Issaquah,USA
378000,3,2.5,1601,3,0,0,1536,65,Seattle,USA
505000,2,2.25,1060,2,0,0,940,120,Seattle,USA
680000,4,2.75,2330,2,0,0,2330,0,Issaquah,USA
351999,3,2.5,2370,2,0,0,2370,0,Maple Valley,USA
510000,3,2.5,1420,3,0,0,1420,0,Seattle,USA
1300000,4,2.25,2360,2,0,0,2360,0,Seattle,USA
374000,2,1.5,1260,2,0,0,1260,0,Seattle,USA
509900,3,2.5,3030,2,0,0,3030,0,Renton,USA
230000,3,1.75,1140,2,0,0,1140,0,Seattle,USA
527700,5,2.5,2820,1,0,0,1550,1270,Bellevue,USA
438000,2,2,1270,3,0,0,1270,0,Seattle,USA
900000,3,2.5,3180,2,0,0,3180,0,Sammamish,USA
1131000,3,2.25,2790,1,0,3,2790,0,Normandy Park,USA
439000,4,2.25,2570,2,0,0,2570,0,Bothell,USA
315000,2,1,1080,1,0,0,720,360,Seattle,USA
765000,4,4,3010,2,0,0,3010,0,Sammamish,USA
332000,3,2.25,2120,1,0,0,1720,400,Auburn,USA
600000,3,2.25,1900,1.5,0,0,1440,460,Woodinville,USA
378500,3,2.5,2860,2,0,0,2860,0,Auburn,USA
190000,3,1,910,1,0,0,910,0,Federal Way,USA
645000,4,2.5,2850,2,0,0,2850,0,Sammamish,USA
780000,2,2.5,2560,2,0,0,1690,870,Seattle,USA
370000,3,1.75,1570,2,0,0,1570,0,North Bend,USA
875000,4,3.5,3110,2,0,2,3110,0,Sammamish,USA
1049000,4,3.75,4740,2,0,0,4740,0,Issaquah,USA
479000,3,1,1340,1,0,0,1340,0,Bellevue,USA
245000,4,2.25,2600,1,0,0,1390,1210,Federal Way,USA
542000,3,1.75,1070,1,0,0,1070,0,Redmond,USA
557500,3,2.25,1820,2,0,0,1820,0,Redmond,USA
480000,2,1,1060,1,0,0,860,200,Seattle,USA
330000,3,2.25,2220,1,0,0,1330,890,Seattle,USA
160000,3,1,1350,1.5,0,0,1350,0,SeaTac,USA
695500,5,2.75,2510,1,0,1,1600,910,Redmond,USA
235500,5,2.5,2340,1,0,0,1670,670,Federal Way,USA
326500,3,1,1060,1,0,0,1060,0,Seattle,USA
300000,4,2.5,2200,2,0,0,2200,0,Kent,USA
267000,3,1,1400,1.5,0,0,1400,0,Seattle,USA
292600,3,1.5,1520,1,0,0,1520,0,Renton,USA
362000,5,3,1810,2,0,0,1810,0,Seattle,USA
1087500,2,2,2360,1.5,0,0,2360,0,Mercer Island,USA
357562,2,1.75,1210,2,0,0,1210,0,Issaquah,USA
789900,3,2.5,3420,1,0,0,1750,1670,Bellevue,USA
513000,3,2.5,1810,2,0,0,1810,0,Issaquah,USA
336000,3,2.25,2760,1,0,0,2760,0,Renton,USA
560000,4,2.25,1950,1,0,0,1330,620,Kirkland,USA
1150000,3,2.5,3830,2,0,0,3830,0,Bellevue,USA
410000,4,2.25,2060,1,0,0,1220,840,Shoreline,USA
371500,3,1,1650,1,0,0,980,670,Seattle,USA
368000,4,1.75,2100,1,0,0,1030,1070,Seattle,USA
650000,4,3,3720,1,0,0,1880,1840,Carnation,USA
308950,4,2.5,1920,2,0,2,1920,0,Enumclaw,USA
440000,3,2,1860,2,0,2,1860,0,Renton,USA
630000,2,2.5,2290,2,0,0,2290,0,Issaquah,USA
228950,3,1.75,1200,1,0,0,1200,0,Federal Way,USA
782000,4,3.5,5270,2,0,0,3440,1830,Renton,USA
245000,3,2.5,1600,2,0,0,1600,0,Kent,USA
410000,4,2.5,2560,2,0,0,2560,0,Maple Valley,USA
427550,2,1,880,1,0,0,880,0,Seattle,USA
235000,2,1,1020,1,0,0,1020,0,Seattle,USA
210000,3,2,960,1,0,0,960,0,Seattle,USA
485000,4,2.25,1900,1,0,0,1370,530,Seattle,USA
410000,3,2,1320,1.5,0,0,1320,0,Seattle,USA
435000,4,2.75,2230,1,0,0,1320,910,Seattle,USA
300000,3,1,1150,1,0,0,1150,0,Bellevue,USA
455000,4,3.5,3440,2,0,0,3440,0,Normandy Park,USA
210000,3,1,1070,1,0,0,1070,0,Seattle,USA
1050000,4,2.75,2250,1.5,0,0,1500,750,Seattle,USA
458400,4,2.5,1910,1,0,0,1910,0,Shoreline,USA
390000,3,1.75,1180,1,0,0,1180,0,Woodinville,USA
148226,3,1,1400,1,0,0,1400,0,Auburn,USA
711600,4,3,3580,2.5,0,0,2370,1210,Bellevue,USA
819000,3,2.75,3176,2,0,3,2726,450,Federal Way,USA
613000,2,2,1170,1.5,0,1,1170,0,Seattle,USA
592350,2,2,1570,1,0,0,1570,0,Redmond,USA
232000,3,1.5,1460,1,0,0,1460,0,Auburn,USA
250000,3,1.75,1140,1,0,0,1140,0,Milton,USA
115000,1,2,1150,1,0,0,1150,0,Auburn,USA
1115000,4,2.5,3180,1,0,0,2390,790,Bellevue,USA
585000,4,2.5,2630,2,0,0,2630,0,Renton,USA
580000,3,2.25,1940,1,0,0,1520,420,Issaquah,USA
165000,1,1,850,1,0,0,850,0,Seattle,USA
430000,3,2,1550,1,0,0,830,720,Seattle,USA
383000,3,2.25,2090,1,0,0,2090,0,North Bend,USA
1195000,4,3.5,3960,2,0,0,2850,1110,Seattle,USA
201500,3,1,1320,1.5,0,0,1320,0,Seattle,USA
690000,4,2.5,3220,2,0,0,3220,0,Woodinville,USA
325000,2,1,800,1,0,0,800,0,Seattle,USA
375000,3,1.75,1660,1,0,0,1130,530,Woodinville,USA
600000,4,2.5,2250,2,0,0,2250,0,Kirkland,USA
340000,3,2.25,2120,1,0,0,2120,0,Auburn,USA
890000,4,2.75,2310,3,0,0,2310,0,Seattle,USA
415000,4,1.75,1920,2,0,0,1920,0,Newcastle,USA
255000,3,1.75,1550,1,0,0,1050,500,Black Diamond,USA
530000,2,2.5,1785,2,0,0,1595,190,Bellevue,USA
468000,3,1.5,1830,1,0,0,1830,0,Newcastle,USA
970000,5,2.75,3500,2,0,2,2950,550,Seattle,USA
599000,3,2,2560,1,0,0,1330,1230,Redmond,USA
399500,4,1.75,1360,1.5,0,0,1360,0,Seattle,USA
2458000,4,5.25,6500,2,0,0,5180,1320,Medina,USA
1205000,4,3.5,3150,2,0,0,3150,0,Seattle,USA
325000,2,1,810,1,0,0,810,0,Seattle,USA
1135250,5,4,7320,2,0,0,7320,0,Renton,USA
568000,4,1.75,2790,1,0,2,1450,1340,Burien,USA
517000,2,1.5,1920,1,0,0,960,960,Seattle,USA
469950,4,2.75,2530,2,0,0,2530,0,Duvall,USA
1675000,3,2.5,3490,2,1,4,2150,1340,Seattle,USA
2180000,6,2.75,4710,2,0,3,3690,1020,Seattle,USA
623000,3,1.75,2050,1,0,0,2050,0,Mercer Island,USA
720000,4,2.25,2410,2,0,0,2410,0,Bellevue,USA
205000,3,1,1180,1,0,0,1180,0,Federal Way,USA
148000,2,1,630,1,0,0,630,0,Seattle,USA
950000,3,2.5,3480,1,0,0,1750,1730,Seattle,USA
405000,3,1.5,1010,1.5,0,0,1010,0,Seattle,USA
293000,3,2.25,1910,2,0,0,1910,0,Kent,USA
550000,3,3.5,2490,2,0,0,1720,770,Issaquah,USA
435000,4,2.5,2150,2,0,0,2150,0,Renton,USA
355000,4,2.75,3000,2,0,0,3000,0,Maple Valley,USA
673000,3,2.75,2830,2,0,0,2830,0,Issaquah,USA
449990,4,2.5,2680,2,0,0,2680,0,North Bend,USA
249000,2,1.5,1090,2,0,0,1090,0,Kirkland,USA
380000,4,2.5,1984,1,0,0,1564,420,Des Moines,USA
760005,4,2.75,3090,2,0,0,3090,0,Sammamish,USA
674600,4,2.5,2610,2,0,0,2610,0,Seattle,USA
812000,4,3.5,3370,2,0,0,2750,620,Issaquah,USA
333490,4,2.5,2250,2,0,0,2250,0,Auburn,USA
320000,3,3.25,1450,2,0,0,1180,270,Seattle,USA
999000,4,2.5,3130,2,0,0,3130,0,Kirkland,USA
810000,2,2.75,2700,1,0,0,2700,0,Redmond,USA
399950,5,2.75,1970,1,0,0,1320,650,Seattle,USA
550000,3,2,1970,2,0,3,1270,700,Seattle,USA
290000,3,1.5,1950,1,0,0,1950,0,Federal Way,USA
232500,3,1.5,1940,1,0,0,1140,800,Federal Way,USA
1355000,4,3.5,3550,1,0,2,2260,1290,Bellevue,USA
565000,3,2.5,2500,2,0,0,2500,0,Woodinville,USA
749950,4,2.75,2910,1,0,0,2210,700,Shoreline,USA
720500,4,2.5,3350,2,0,0,3350,0,Redmond,USA
507000,3,1.75,2140,1,0,0,1490,650,Renton,USA
989000,5,4.5,4030,2,0,0,4030,0,Sammamish,USA
463000,4,2.5,1980,2,0,0,1980,0,Kirkland,USA
310000,3,1.5,1460,1,0,0,1460,0,Des Moines,USA
284000,4,1.75,1880,1,0,0,1130,750,Seattle,USA
737500,3,1.75,2320,2,0,0,2320,0,Seattle,USA
569000,3,3.25,2220,1.5,0,0,1770,450,Seattle,USA
700000,3,1,1410,2,0,0,1410,0,Seattle,USA
660000,3,1,1240,1,0,0,1240,0,Seattle,USA
275000,4,2,2030,2,0,0,2030,0,Tukwila,USA
570000,6,3.75,4000,2,0,2,3080,920,Renton,USA
150000,3,0.75,490,1.5,0,0,490,0,Skykomish,USA
356000,3,2.5,1590,2,0,0,1590,0,Snoqualmie,USA
610000,3,2.5,2630,2,0,0,2630,0,Redmond,USA
498800,2,1.75,1350,1,0,0,1350,0,Redmond,USA
226550,3,1,990,1,0,0,990,0,Seattle,USA
692500,4,2.75,3710,2,0,0,3710,0,Snoqualmie,USA
250000,3,1,990,1,0,0,990,0,Des Moines,USA
660000,4,2.5,2510,2,0,0,2510,0,Sammamish,USA
295000,2,1,800,1,0,0,800,0,Shoreline,USA
154950,4,1,1600,1,0,0,1600,0,Auburn,USA
409124,5,3.25,3320,2,0,0,2480,840,Kent,USA
287000,5,1.5,1730,1,0,0,1010,720,Renton,USA
810000,4,1.75,2000,1,0,4,1000,1000,Seattle,USA
525000,4,2.75,2910,1,0,0,1640,1270,Bothell,USA
525000,4,1.75,1710,1,0,0,1710,0,Bellevue,USA
275000,3,1,1200,1,0,0,1200,0,Seattle,USA
583000,3,2.5,2600,2,0,1,2600,0,Renton,USA
237950,2,1.75,1460,1,0,0,1460,0,Covington,USA
1065000,4,3.75,4260,2,0,0,4260,0,Kirkland,USA
679000,4,2.75,2100,1.5,0,0,1780,320,Seattle,USA
1465000,6,4.5,4230,2,0,3,2360,1870,Seattle,USA
410000,3,1.75,1660,1,0,0,830,830,Seattle,USA
306000,3,1,1450,1,0,0,1010,440,Kirkland,USA
215000,4,1.5,1860,1.5,0,0,1860,0,Enumclaw,USA
594950,4,2.5,2720,2,0,0,2720,0,Sammamish,USA
1250000,4,2.5,2920,1,0,3,2030,890,Seattle,USA
305000,3,1.5,1800,1,0,0,1800,0,Federal Way,USA
425000,2,1,1320,1,0,0,1020,300,Seattle,USA
215000,3,1.75,1770,1,0,0,1770,0,Federal Way,USA
480000,5,2.75,2550,1,0,0,1390,1160,Newcastle,USA
550000,4,1.75,2150,1,0,0,1110,1040,Redmond,USA
750000,4,2.5,3020,2,0,0,3020,0,Sammamish,USA
137124,3,1,960,1,0,0,960,0,Renton,USA
840000,3,2,2783,2,0,0,2783,0,Seattle,USA
624800,3,2,2250,1,0,0,1500,750,Mercer Island,USA
630000,3,1.75,1710,1,0,0,1710,0,Kirkland,USA
590000,3,2.5,2650,1,0,0,1680,970,Lake Forest Park,USA
599950,3,3.25,1830,3,0,0,1830,0,Seattle,USA
299880,3,2.5,1460,2,0,0,1460,0,Seattle,USA
400000,3,2,1760,1,0,0,1760,0,Woodinville,USA
560000,3,2.5,1960,2,0,0,1960,0,Sammamish,USA
229000,4,2.25,2010,1,0,0,1170,840,Federal Way,USA
525000,4,2.5,3670,2,0,0,3670,0,Renton,USA
737000,2,2.25,2290,1,0,0,2290,0,Redmond,USA
680000,3,2,1780,1,0,0,980,800,Seattle,USA
635000,4,2.5,3080,2,0,0,3080,0,Redmond,USA
740000,4,2.5,3360,2,0,0,3360,0,Redmond,USA
335500,3,1,1370,2,0,0,1370,0,Seattle,USA
270000,4,2.5,1660,1,0,0,1660,0,Des Moines,USA
1037000,4,3.5,4440,2,0,0,4440,0,Newcastle,USA
450000,5,2.5,2850,1,0,0,1930,920,Renton,USA
379000,3,2.5,1530,2,0,0,1530,0,Kirkland,USA
468000,4,2.5,2100,1,0,0,1240,860,Woodinville,USA
321500,1,1,730,1,0,0,730,0,Seattle,USA
443000,3,2.25,1920,2,0,0,1920,0,Bothell,USA
340000,3,1,1600,1,0,0,1600,0,Renton,USA
470000,4,2.25,2380,2,0,0,1530,850,Kenmore,USA
545000,3,2.5,2760,2,0,0,2760,0,Renton,USA
415000,4,1.5,1840,1.5,0,0,1840,0,Shoreline,USA
599000,7,2.5,2580,1,0,0,1880,700,Seattle,USA
759000,4,1.75,2100,1,0,0,1340,760,Seattle,USA
300000,4,1.75,1820,1,0,0,1190,630,Seattle,USA
1681000,5,5.25,4830,2,0,1,3930,900,Mercer Island,USA
359000,3,1.5,1550,1,0,0,1080,470,Seattle,USA
550000,4,1,1440,1.5,0,0,1440,0,Seattle,USA
395000,2,1,930,1,0,0,930,0,Seattle,USA
486000,4,2.5,3560,2,0,0,3560,0,Federal Way,USA
187000,2,1,840,1,0,0,840,0,Burien,USA
734950,4,3.25,4280,2,0,0,3050,1230,Auburn,USA
284000,3,1.5,1500,1,0,0,1500,0,Renton,USA
696000,4,3.5,3650,2,0,0,2550,1100,North Bend,USA
380000,2,1,780,1,0,0,780,0,Seattle,USA
625000,4,1,1600,1.5,0,0,1600,0,Seattle,USA
252000,4,1.75,1120,1,0,0,1120,0,Renton,USA
560000,2,1,1010,1,0,0,1010,0,Kirkland,USA
395000,4,2.75,1970,1,0,0,1970,0,Vashon,USA
900000,4,2.5,2230,2,0,0,1540,690,Seattle,USA
2680000,5,3,4290,2,0,0,4290,0,Medina,USA
625000,3,1.75,3160,1,0,0,2160,1000,Auburn,USA
580000,3,1.75,1850,1,0,0,1020,830,Seattle,USA
309000,3,2.25,1980,1,0,0,1300,680,Des Moines,USA
412000,4,3.5,3360,2,0,0,2450,910,Federal Way,USA
495000,3,2,2660,1,0,0,2660,0,Enumclaw,USA
215000,3,1,1200,1,0,0,1200,0,Kent,USA
741500,2,2.5,2150,1,0,0,2150,0,Redmond,USA
749000,3,2.75,2820,2,0,0,2820,0,Redmond,USA
659950,4,2.75,3510,2,0,0,3510,0,Renton,USA
530000,3,2.5,1790,2,0,0,1790,0,Issaquah,USA
749000,4,2.75,2700,2,0,0,2100,600,Seattle,USA
2321000,5,4.75,5780,2,0,0,4260,1520,Mercer Island,USA
595000,4,3.25,3730,2,0,0,2760,970,Seattle,USA
487000,4,2.5,2540,2,0,0,2540,0,Seattle,USA
760000,4,2.25,3300,3,0,0,3300,0,Seattle,USA
1240000,5,3.5,5430,2,0,2,4010,1420,Bellevue,USA
435000,4,2.5,2550,2,0,0,2550,0,Renton,USA
374950,3,2.25,1390,3,0,0,1390,0,Seattle,USA
440000,3,1.5,1270,3,0,0,1270,0,Seattle,USA
360000,4,2.5,2380,2,0,0,2380,0,Maple Valley,USA
879000,4,2.5,3360,2,0,0,3360,0,Sammamish,USA
1550000,5,4.25,6070,2,0,0,6070,0,Fall City,USA
505000,2,1,1240,1,0,0,1240,0,Sammamish,USA
545000,2,2,2930,1,0,2,1680,1250,Vashon,USA
600000,2,2.5,2410,1,0,0,1940,470,Fall City,USA
775000,6,2.75,2980,1.5,0,0,2480,500,Seattle,USA
725000,2,1.75,1950,1,0,0,1010,940,Seattle,USA
610000,4,2.75,2600,1,0,0,1580,1020,Sammamish,USA
350000,4,1,1170,1.5,0,0,1170,0,Seattle,USA
410000,3,1,1470,1,0,0,1470,0,Burien,USA
639000,4,2,1840,1,0,0,920,920,Seattle,USA
439000,4,2,1560,1,0,0,1560,0,Kirkland,USA
499950,4,1.75,1520,1,0,0,1520,0,Kirkland,USA
800000,3,2.75,2220,2,0,0,1700,520,Seattle,USA
350000,4,2.5,2800,2,0,0,2800,0,Federal Way,USA
279000,2,1,670,1,0,0,670,0,Seattle,USA
290256,3,2.25,1720,2,0,0,1720,0,Federal Way,USA
355000,3,2.5,2110,2,0,0,2110,0,Kent,USA
263000,3,1.75,1580,1,0,0,1180,400,Maple Valley,USA
880000,6,2.5,2640,2,0,0,1760,880,Seattle,USA
426500,4,2.5,2700,2,0,0,2700,0,Renton,USA
735000,3,2.5,2820,2,0,0,2820,0,Issaquah,USA
720000,4,2.5,3340,2,0,2,3340,0,Snoqualmie,USA
265000,3,2.5,1530,2,0,0,1530,0,Maple Valley,USA
840000,4,3.5,3840,2,0,0,3840,0,Carnation,USA
657500,3,2,2320,1,0,0,1510,810,Bellevue,USA
850000,5,2,2310,1.5,0,0,2310,0,Bellevue,USA
436110,3,2.5,1770,3,0,0,1600,170,Seattle,USA
589900,2,3,3160,2,0,0,3160,0,Woodinville,USA
620000,3,1.5,1620,1,0,0,1280,340,Seattle,USA
254000,4,2,1510,1,0,0,1510,0,Seattle,USA
375000,3,1.75,960,1,0,0,960,0,Redmond,USA
455000,4,2.25,1740,1,0,0,1170,570,Bellevue,USA
445000,4,2,1470,1,0,0,1470,0,Bellevue,USA
568500,4,2.5,2460,2,0,0,2460,0,Sammamish,USA
352500,3,1.75,1170,1,0,0,1170,0,Shoreline,USA
342500,2,1.75,1210,1,0,0,1210,0,Kirkland,USA
299950,3,2.5,1870,2,0,0,1870,0,Auburn,USA
425000,3,2.5,1950,2,0,0,1950,0,Snoqualmie,USA
561000,4,2.5,2570,2,0,0,2570,0,Issaquah,USA
455500,3,2,1460,1,0,0,1460,0,Redmond,USA
400000,3,2.5,2970,1,0,0,1510,1460,Woodinville,USA
443500,4,2.5,2040,2,0,0,2040,0,Carnation,USA
1234582,5,3.25,3240,1.5,0,4,2500,740,Seattle,USA
370000,4,2.75,3150,1,0,0,2250,900,Auburn,USA
475000,3,2.25,1820,1,0,0,1240,580,Redmond,USA
580000,4,2.5,2130,1,0,0,1490,640,Sammamish,USA
518000,3,1.5,1430,1,0,0,1430,0,Bellevue,USA
525000,3,2.5,2030,2,0,0,2030,0,Issaquah,USA
236000,4,2.75,2000,2,0,0,2000,0,Maple Valley,USA
278500,4,2.25,1940,2,0,0,1940,0,Federal Way,USA
205425,2,1.75,880,1,0,0,880,0,Seattle,USA
248000,3,1,950,1,0,0,950,0,Bellevue,USA
505000,3,2.25,1670,2,0,0,1220,450,Seattle,USA
657500,3,2.5,2670,2,0,0,2670,0,Sammamish,USA
670000,3,2.5,2700,2,0,0,1280,1420,Seattle,USA
202000,1,1,590,1,0,0,590,0,Seattle,USA
440000,4,2.25,2160,1,0,0,1080,1080,Bellevue,USA
690000,4,2.5,2700,2,0,0,2700,0,Redmond,USA
375000,6,2.25,3206,2,0,0,3206,0,Kent,USA
291000,3,1.75,1560,1,0,0,1560,0,Seattle,USA
230000,3,1.75,1400,1,0,0,1400,0,Kent,USA
850000,4,3.25,3090,2,0,4,3090,0,Shoreline,USA
84350,4,2,2630,2,0,0,2630,0,Yarrow Point,USA
12899000,3,2.5,2190,1,0,0,1550,640,Seattle,USA
2110000,4,1,2100,1,0,0,1050,1050,Tukwila,USA
2199900,4,1.5,1120,1,0,0,1120,0,Covington,USA
188000,4,2.75,3260,1,0,0,2170,1090,Medina,USA
26590000,3,2,1180,1,0,0,1180,0,Kent,USA
7800,2,1,780,1,0,0,780,0,Tukwila,USA
237227.8571,4,2.5,2200,2,0,0,2200,0,Auburn,USA
